Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
5092,25,femenino,Coronel,41,9,39
5093,25,femenino,San Pedro,83,52,7
5094,22,femenino,Penco,40,10,46
5095,19,masculino,Coronel,22,81,38
5096,26,prefiero no decirlo,Hualpén,9,72,32
5097,24,prefiero no decirlo,San Pedro,44,54,65
5098,29,prefiero no decirlo,Lota,10,64,37
5099,22,masculino,Tomé,63,65,41
5100,28,prefiero no decirlo,Arauco,67,11,9
5101,26,masculino,Penco,54,44,26
5102,20,femenino,Concepción,22,19,33
5103,18,prefiero no decirlo,Arauco,68,28,25
5104,29,femenino,Arauco,70,44,34
5105,29,prefiero no decirlo,Tomé,70,62,77
5106,22,prefiero no decirlo,Hualpén,57,88,90
5107,23,prefiero no decirlo,Tomé,16,14,27
5108,19,femenino,Coronel,58,68,8
5109,27,femenino,San Pedro,6,79,85
5110,18,masculino,Concepción,32,39,20
5111,20,femenino,Arauco,67,45,36
5112,24,masculino,Coronel,24,17,99
5113,18,masculino,Arauco,73,95,88
5114,25,femenino,Concepción,68,23,43
5115,26,femenino,Concepción,24,36,45
5116,28,masculino,Lota,13,22,68
5117,29,masculino,Hualpén,34,50,52
5118,23,femenino,Coronel,85,89,15
5119,20,prefiero no decirlo,Arauco,49,33,59
5120,24,prefiero no decirlo,Concepción,44,45,70
5121,29,masculino,San Pedro,57,87,37
5122,19,prefiero no decirlo,Coronel,6,18,35
5123,21,masculino,Lota,8,95,88
5124,22,femenino,Concepción,8,59,34
5125,21,femenino,Concepción,43,86,75
5126,26,prefiero no decirlo,Arauco,12,5,82
5127,26,prefiero no decirlo,Concepción,92,4,92
5128,22,femenino,San Pedro,60,47,58
5129,28,masculino,San Pedro,84,35,70
5130,26,femenino,San Pedro,67,27,11
5131,24,masculino,Tomé,60,31,50
5132,28,masculino,San Pedro,50,77,10
5133,26,femenino,Penco,86,4,65
5134,18,femenino,San Pedro,7,64,43
5135,26,prefiero no decirlo,Coronel,69,48,68
5136,19,prefiero no decirlo,Arauco,11,89,36
5137,20,prefiero no decirlo,Lota,45,5,59
5138,26,prefiero no decirlo,Hualpén,85,61,75
5139,25,masculino,Hualpén,60,17,63
5140,25,prefiero no decirlo,Arauco,95,88,15
5141,18,femenino,Tomé,29,40,89
5142,18,prefiero no decirlo,Lota,97,97,46
5143,22,masculino,Penco,38,86,7
5144,29,prefiero no decirlo,Coronel,70,19,14
5145,21,femenino,San Pedro,34,8,43
5146,20,femenino,Arauco,86,60,71
5147,23,masculino,Coronel,33,35,76
5148,23,masculino,San Pedro,73,26,52
5149,27,masculino,Hualpén,2,10,14
5150,28,prefiero no decirlo,Arauco,98,76,16
5151,21,prefiero no decirlo,Coronel,61,11,80
5152,26,masculino,Tomé,90,76,75
5153,27,masculino,Tomé,30,65,91
5154,23,femenino,Hualpén,72,28,29
5155,19,masculino,Hualpén,1,33,36
5156,27,masculino,San Pedro,44,88,12
5157,28,femenino,Arauco,13,74,22
5158,26,masculino,Tomé,99,63,46
5159,29,femenino,Arauco,94,89,42
5160,29,masculino,Penco,18,33,51
5161,26,masculino,Arauco,91,87,63
5162,23,prefiero no decirlo,Hualpén,77,25,51
5163,18,femenino,Hualpén,23,65,82
5164,27,femenino,Hualpén,41,36,73
5165,24,masculino,Lota,89,42,34
5166,29,masculino,Lota,7,33,73
5167,26,masculino,Hualpén,33,73,70
5168,26,masculino,Arauco,35,47,87
5169,27,femenino,Coronel,95,46,59
5170,18,masculino,Coronel,23,96,74
5171,22,femenino,Tomé,92,79,90
5172,18,prefiero no decirlo,Lota,44,11,13
5173,20,prefiero no decirlo,San Pedro,29,84,17
5174,21,prefiero no decirlo,San Pedro,64,53,55
5175,29,femenino,Penco,81,87,57
5176,27,prefiero no decirlo,San Pedro,21,48,89
5177,22,masculino,Concepción,96,57,72
5178,23,prefiero no decirlo,Penco,86,64,62
5179,19,prefiero no decirlo,Coronel,10,23,16
5180,18,prefiero no decirlo,Tomé,82,16,92
5181,20,femenino,Penco,15,79,88
5182,24,femenino,Tomé,54,45,19
5183,29,femenino,Lota,46,56,40
5184,20,femenino,Concepción,37,23,73
5185,28,masculino,Coronel,33,47,75
5186,19,prefiero no decirlo,Penco,12,39,17
5187,27,femenino,Concepción,19,61,90
5188,19,prefiero no decirlo,Concepción,52,42,18
5189,21,prefiero no decirlo,Concepción,78,59,4
5190,20,masculino,Concepción,35,89,22
5191,21,masculino,Arauco,50,47,2
5192,28,prefiero no decirlo,Arauco,56,10,56
5193,23,femenino,Penco,82,11,45
5194,18,femenino,Tomé,12,82,67
5195,19,masculino,Concepción,43,53,85
5196,27,prefiero no decirlo,Hualpén,91,66,28
5197,29,prefiero no decirlo,Lota,65,10,72
5198,20,femenino,Hualpén,28,27,76
5199,25,masculino,Lota,47,73,41
5200,21,femenino,Lota,56,39,61
5201,27,femenino,Concepción,64,83,10
5202,25,femenino,San Pedro,50,46,83
5203,28,prefiero no decirlo,Hualpén,96,29,7
5204,21,femenino,Hualpén,63,72,84
5205,18,masculino,Penco,25,4,70
5206,29,femenino,Tomé,71,93,35
5207,22,femenino,Penco,66,47,83
5208,29,masculino,Concepción,84,55,20
5209,28,masculino,Arauco,54,49,1
5210,20,femenino,Coronel,58,49,60
5211,23,femenino,Hualpén,16,91,96
5212,18,femenino,Lota,31,78,90
5213,26,femenino,Lota,92,15,67
5214,23,prefiero no decirlo,Arauco,79,76,40
5215,18,femenino,Concepción,66,59,2
5216,25,masculino,Lota,14,66,73
5217,24,femenino,Penco,94,37,26
5218,26,masculino,Hualpén,97,75,5
5219,19,prefiero no decirlo,Hualpén,55,27,75
5220,22,masculino,Tomé,15,31,53
5221,21,prefiero no decirlo,Lota,36,98,56
5222,21,masculino,San Pedro,88,19,41
5223,24,femenino,Coronel,16,14,15
5224,28,masculino,Lota,2,49,57
5225,23,femenino,Hualpén,69,71,59
5226,18,femenino,Hualpén,79,52,51
5227,24,masculino,Penco,5,10,2
5228,18,femenino,Hualpén,2,82,17
5229,18,femenino,Tomé,69,85,34
5230,20,femenino,Coronel,88,31,47
5231,19,femenino,Penco,6,33,65
5232,23,prefiero no decirlo,Concepción,71,27,39
5233,21,femenino,Hualpén,74,45,17
5234,19,femenino,Penco,65,35,31
5235,21,prefiero no decirlo,Lota,32,59,55
5236,18,femenino,Concepción,53,70,24
5237,29,femenino,Coronel,75,28,57
5238,20,masculino,Concepción,49,86,93
5239,19,prefiero no decirlo,Arauco,82,8,18
5240,24,femenino,Concepción,97,12,9
5241,28,femenino,Arauco,27,43,21
5242,26,prefiero no decirlo,Arauco,49,89,19
5243,23,femenino,Hualpén,48,39,39
5244,24,femenino,Penco,62,30,66
5245,24,masculino,Hualpén,68,66,48
5246,28,femenino,Tomé,17,6,36
5247,27,prefiero no decirlo,Lota,85,41,70
5248,29,femenino,Lota,13,75,7
5249,24,prefiero no decirlo,Hualpén,75,70,7
5250,18,prefiero no decirlo,Coronel,87,46,44
5251,23,femenino,Tomé,76,57,54
5252,19,femenino,Penco,21,87,66
5253,26,femenino,Concepción,63,61,19
5254,28,masculino,Penco,14,77,88
5255,28,masculino,Concepción,82,54,13
5256,24,prefiero no decirlo,Lota,32,80,64
5257,24,masculino,Arauco,4,60,75
5258,27,prefiero no decirlo,Hualpén,72,4,20
5259,24,femenino,Penco,8,97,87
5260,21,prefiero no decirlo,San Pedro,83,77,60
5261,18,femenino,Lota,51,63,14
5262,19,prefiero no decirlo,Concepción,99,19,43
5263,20,prefiero no decirlo,Penco,21,54,91
5264,28,prefiero no decirlo,San Pedro,93,50,18
5265,23,femenino,Arauco,9,19,21
5266,20,masculino,Concepción,69,70,49
5267,22,masculino,Hualpén,45,25,18
5268,24,femenino,Arauco,11,52,32
5269,21,femenino,Lota,7,64,25
5270,20,masculino,Coronel,81,87,85
5271,22,masculino,Coronel,59,8,24
5272,28,femenino,San Pedro,92,66,69
5273,28,femenino,Coronel,84,57,21
5274,27,prefiero no decirlo,Penco,13,73,8
5275,27,prefiero no decirlo,Penco,26,15,71
5276,21,femenino,Hualpén,99,87,49
5277,21,femenino,Penco,99,94,6
5278,28,femenino,Penco,79,87,75
5279,25,prefiero no decirlo,Tomé,81,80,15
5280,20,masculino,Lota,53,68,50
5281,22,femenino,Tomé,92,11,65
5282,29,femenino,Hualpén,53,37,50
5283,26,femenino,Lota,92,94,20
5284,27,masculino,Hualpén,97,47,37
5285,24,prefiero no decirlo,Tomé,20,91,46
5286,23,prefiero no decirlo,Lota,85,70,20
5287,25,masculino,Hualpén,42,7,30
5288,27,masculino,Arauco,25,20,87
5289,18,prefiero no decirlo,Coronel,41,64,92
5290,24,femenino,Concepción,63,63,9
5291,18,femenino,Tomé,84,57,56
5292,23,masculino,Concepción,3,8,9
5293,22,prefiero no decirlo,Arauco,51,24,7
5294,20,masculino,Tomé,92,49,26
5295,24,femenino,San Pedro,54,74,10
5296,23,prefiero no decirlo,Arauco,31,9,39
5297,20,femenino,Hualpén,33,11,29
5298,27,prefiero no decirlo,Hualpén,35,80,95
5299,19,prefiero no decirlo,San Pedro,84,80,91
5300,22,prefiero no decirlo,Tomé,79,93,99
5301,23,prefiero no decirlo,Tomé,72,19,16
5302,22,prefiero no decirlo,Lota,39,33,26
5303,25,prefiero no decirlo,Tomé,8,64,9
5304,18,masculino,San Pedro,91,64,14
5305,20,femenino,Arauco,62,83,53
5306,19,masculino,San Pedro,48,44,98
5307,18,femenino,San Pedro,39,16,11
5308,28,prefiero no decirlo,Arauco,23,29,30
5309,21,masculino,Lota,42,74,74
5310,28,masculino,San Pedro,50,91,65
5311,20,prefiero no decirlo,Lota,45,63,3
5312,29,prefiero no decirlo,Arauco,93,72,12
5313,18,prefiero no decirlo,Tomé,53,79,86
5314,19,masculino,Penco,67,44,13
5315,18,masculino,Concepción,41,64,53
5316,24,femenino,Hualpén,73,81,45
5317,19,prefiero no decirlo,Lota,9,26,51
5318,19,masculino,Tomé,81,70,94
5319,29,masculino,Penco,38,87,77
5320,23,femenino,Hualpén,90,98,91
5321,23,femenino,Penco,84,48,66
5322,24,prefiero no decirlo,Concepción,47,20,2
5323,23,femenino,Hualpén,68,30,48
5324,29,femenino,Hualpén,27,24,79
5325,29,masculino,Coronel,33,87,8
5326,18,masculino,Arauco,57,91,96
5327,20,prefiero no decirlo,Coronel,97,5,30
5328,28,prefiero no decirlo,San Pedro,71,25,40
5329,25,femenino,Tomé,47,59,11
5330,25,femenino,San Pedro,63,54,13
5331,26,femenino,Hualpén,36,71,20
5332,27,femenino,Concepción,41,68,67
5333,24,prefiero no decirlo,Hualpén,89,4,39
5334,24,masculino,Arauco,10,19,90
5335,20,masculino,Lota,86,69,61
5336,28,prefiero no decirlo,Arauco,10,38,47
5337,23,masculino,Arauco,8,28,43
5338,24,femenino,Hualpén,3,16,9
5339,27,masculino,San Pedro,28,90,10
5340,29,masculino,Penco,97,84,95
5341,24,masculino,Concepción,78,53,62
5342,24,femenino,Penco,94,12,4
5343,22,prefiero no decirlo,San Pedro,54,9,41
5344,25,femenino,Hualpén,95,75,26
5345,25,masculino,Hualpén,60,1,55
5346,27,femenino,Penco,79,73,92
5347,25,masculino,Coronel,98,60,32
5348,23,masculino,San Pedro,48,31,63
5349,28,femenino,Arauco,76,87,58
5350,22,masculino,Arauco,94,50,95
5351,21,prefiero no decirlo,San Pedro,99,9,66
5352,21,femenino,Arauco,97,30,97
5353,29,prefiero no decirlo,Tomé,83,29,91
5354,19,masculino,Concepción,93,91,46
5355,21,masculino,Coronel,49,33,30
5356,29,masculino,Coronel,41,68,24
5357,26,femenino,Coronel,84,60,76
5358,29,prefiero no decirlo,Tomé,28,7,28
5359,20,femenino,Hualpén,4,91,75
5360,18,femenino,Penco,92,73,36
5361,23,prefiero no decirlo,Penco,92,61,72
5362,28,femenino,Penco,5,20,52
5363,25,femenino,Arauco,12,7,99
5364,25,masculino,Concepción,61,65,38
5365,20,masculino,Penco,3,40,3
5366,26,prefiero no decirlo,Arauco,68,56,21
5367,21,prefiero no decirlo,Penco,98,89,21
5368,27,masculino,Hualpén,83,40,68
5369,26,masculino,San Pedro,37,10,92
5370,19,femenino,Penco,89,58,73
5371,20,masculino,Coronel,40,12,71
5372,20,femenino,Hualpén,53,52,74
5373,20,femenino,Tomé,42,55,32
5374,25,femenino,Hualpén,67,70,42
5375,18,femenino,Lota,60,35,16
5376,24,masculino,Penco,99,48,39
5377,20,prefiero no decirlo,San Pedro,38,47,45
5378,21,prefiero no decirlo,Tomé,64,72,56
5379,27,femenino,Lota,42,2,22
5380,27,masculino,Hualpén,25,52,33
5381,23,prefiero no decirlo,Penco,58,7,35
5382,21,masculino,Lota,11,34,15
5383,20,masculino,Hualpén,25,78,12
5384,25,femenino,Concepción,19,82,84
5385,24,femenino,San Pedro,54,71,93
5386,23,prefiero no decirlo,Tomé,65,39,88
5387,20,masculino,Concepción,19,59,72
5388,19,prefiero no decirlo,Arauco,48,21,5
5389,22,masculino,Coronel,24,93,83
5390,27,prefiero no decirlo,Arauco,1,28,57
5391,22,masculino,Concepción,73,23,47
5392,20,prefiero no decirlo,Penco,36,26,29
5393,27,masculino,Arauco,73,24,1
5394,29,masculino,Arauco,9,19,34
5395,28,prefiero no decirlo,Tomé,55,57,72
5396,23,prefiero no decirlo,Hualpén,72,28,38
5397,21,masculino,Penco,25,72,96
5398,18,masculino,Concepción,21,19,15
5399,23,femenino,Arauco,12,67,17
5400,27,masculino,Coronel,76,70,40
5401,21,femenino,Concepción,17,39,50
5402,18,femenino,Penco,87,58,93
5403,25,prefiero no decirlo,Hualpén,58,79,68
5404,25,prefiero no decirlo,Hualpén,44,82,67
5405,18,prefiero no decirlo,Concepción,98,31,98
5406,27,masculino,Penco,52,44,60
5407,18,femenino,Tomé,32,22,23
5408,20,masculino,Hualpén,48,65,6
5409,25,prefiero no decirlo,Penco,50,15,15
5410,26,prefiero no decirlo,Penco,50,23,65
5411,22,prefiero no decirlo,Concepción,17,63,90
5412,18,masculino,Hualpén,30,2,36
5413,28,prefiero no decirlo,Tomé,32,36,19
5414,25,masculino,San Pedro,9,82,69
5415,20,prefiero no decirlo,Penco,98,6,63
5416,22,prefiero no decirlo,Arauco,46,75,11
5417,25,prefiero no decirlo,San Pedro,80,4,27
5418,25,prefiero no decirlo,San Pedro,15,2,5
5419,27,femenino,Concepción,64,74,5
5420,27,masculino,Tomé,34,8,12
5421,29,prefiero no decirlo,Arauco,24,74,29
5422,23,prefiero no decirlo,Arauco,47,85,16
5423,21,prefiero no decirlo,Penco,51,87,81
5424,22,femenino,Lota,79,21,14
5425,21,prefiero no decirlo,Concepción,9,38,64
5426,22,femenino,Penco,1,55,25
5427,24,prefiero no decirlo,Concepción,17,66,22
5428,26,femenino,Penco,63,62,35
5429,25,prefiero no decirlo,Concepción,43,79,28
5430,27,masculino,Lota,75,48,14
5431,21,prefiero no decirlo,Arauco,70,67,48
5432,20,femenino,Concepción,93,34,27
5433,25,prefiero no decirlo,Tomé,43,67,32
5434,21,masculino,Concepción,79,61,69
5435,18,masculino,Coronel,31,30,22
5436,28,prefiero no decirlo,Arauco,96,70,42
5437,23,femenino,Tomé,60,24,48
5438,22,masculino,Penco,47,75,90
5439,21,prefiero no decirlo,Arauco,10,11,23
5440,22,femenino,Coronel,90,88,95
5441,28,femenino,Hualpén,70,94,47
5442,19,prefiero no decirlo,Coronel,36,38,48
5443,21,masculino,Penco,3,2,22
5444,22,femenino,Arauco,18,37,54
5445,28,prefiero no decirlo,Hualpén,19,77,9
5446,21,femenino,Lota,3,22,46
5447,19,masculino,Penco,43,35,87
5448,24,femenino,Arauco,13,54,73
5449,24,prefiero no decirlo,Tomé,78,87,91
5450,21,masculino,Penco,17,58,14
5451,24,femenino,Concepción,29,21,20
5452,23,femenino,Arauco,20,53,46
5453,21,femenino,San Pedro,58,54,66
5454,24,masculino,Tomé,26,26,98
5455,29,femenino,Lota,6,55,17
5456,23,masculino,Arauco,4,23,97
5457,21,masculino,Concepción,28,55,43
5458,21,femenino,Concepción,22,45,2
5459,22,masculino,Concepción,48,79,68
5460,26,prefiero no decirlo,Concepción,10,58,78
5461,29,prefiero no decirlo,San Pedro,35,68,74
5462,21,femenino,Concepción,54,93,3
5463,28,femenino,Coronel,19,74,81
5464,23,prefiero no decirlo,Coronel,6,94,35
5465,25,femenino,Penco,32,44,83
5466,25,prefiero no decirlo,Penco,3,24,55
5467,29,prefiero no decirlo,San Pedro,96,45,48
5468,28,masculino,San Pedro,77,21,85
5469,28,femenino,Coronel,27,63,98
5470,23,femenino,Concepción,89,75,98
5471,22,masculino,Arauco,20,25,56
5472,29,femenino,Concepción,28,66,10
5473,26,femenino,San Pedro,3,27,47
5474,28,prefiero no decirlo,Arauco,2,47,18
5475,22,femenino,Hualpén,77,35,8
5476,27,femenino,Coronel,84,20,8
5477,29,prefiero no decirlo,Lota,98,17,44
5478,26,prefiero no decirlo,Concepción,89,29,79
5479,24,masculino,Coronel,12,18,26
5480,29,femenino,Tomé,46,34,80
5481,20,prefiero no decirlo,Penco,94,99,7
5482,24,femenino,Penco,51,96,18
5483,19,femenino,Coronel,10,22,86
5484,28,femenino,Penco,64,75,56
5485,22,femenino,Lota,55,7,8
5486,28,femenino,Tomé,63,30,50
5487,22,prefiero no decirlo,Coronel,30,45,2
5488,27,prefiero no decirlo,Concepción,16,41,70
5489,21,prefiero no decirlo,Coronel,34,46,65
5490,20,femenino,Penco,43,68,52
5491,19,femenino,Arauco,64,82,57
5492,18,femenino,Penco,37,24,51
5493,29,femenino,Concepción,4,28,88
5494,18,prefiero no decirlo,Coronel,57,1,71
5495,21,prefiero no decirlo,Penco,47,92,76
5496,28,prefiero no decirlo,Arauco,12,32,89
5497,22,masculino,Penco,9,6,68
5498,21,femenino,Coronel,72,31,32
5499,18,femenino,Lota,83,43,2
5500,18,masculino,Tomé,36,85,41
5501,26,prefiero no decirlo,Penco,66,41,33
5502,24,masculino,San Pedro,50,5,48
5503,21,femenino,Tomé,56,62,82
5504,27,femenino,Concepción,45,60,10
5505,26,prefiero no decirlo,Arauco,78,99,45
5506,19,femenino,Tomé,63,14,43
5507,21,prefiero no decirlo,Tomé,14,71,7
5508,25,prefiero no decirlo,Arauco,34,24,63
5509,27,femenino,Coronel,5,95,37
5510,22,femenino,Hualpén,58,55,92
5511,19,masculino,Lota,9,69,78
5512,21,femenino,Arauco,28,15,44
5513,27,masculino,Lota,2,11,25
5514,19,prefiero no decirlo,Penco,34,67,72
5515,25,masculino,Arauco,18,93,58
5516,21,prefiero no decirlo,Hualpén,3,46,5
5517,29,masculino,Concepción,50,65,40
5518,27,prefiero no decirlo,Hualpén,49,32,34
5519,18,prefiero no decirlo,Concepción,16,39,59
5520,22,prefiero no decirlo,Arauco,28,2,62
5521,28,femenino,Hualpén,67,62,59
5522,22,prefiero no decirlo,Penco,61,2,91
5523,28,prefiero no decirlo,Arauco,4,68,87
5524,27,femenino,Penco,38,57,58
5525,21,masculino,Hualpén,83,46,45
5526,21,masculino,Coronel,88,16,90
5527,28,femenino,Tomé,4,72,39
5528,18,femenino,Hualpén,16,74,43
5529,23,prefiero no decirlo,San Pedro,92,47,70
5530,20,femenino,Arauco,15,20,98
5531,19,masculino,Hualpén,88,85,27
5532,22,prefiero no decirlo,Lota,43,62,70
5533,19,prefiero no decirlo,Hualpén,96,67,18
5534,23,prefiero no decirlo,Concepción,24,62,15
5535,20,prefiero no decirlo,San Pedro,27,31,86
5536,22,femenino,Lota,91,13,41
5537,24,femenino,Hualpén,53,71,95
5538,18,prefiero no decirlo,Coronel,3,82,98
5539,28,prefiero no decirlo,Penco,76,20,15
5540,19,prefiero no decirlo,San Pedro,13,87,18
5541,29,prefiero no decirlo,Arauco,76,85,4
5542,20,masculino,Tomé,26,63,76
5543,24,prefiero no decirlo,Lota,18,71,62
5544,22,femenino,Penco,2,87,20
5545,21,prefiero no decirlo,Arauco,22,56,71
5546,21,femenino,Arauco,77,2,8
5547,29,masculino,Penco,34,66,49
5548,23,masculino,San Pedro,3,49,87
5549,29,masculino,Concepción,85,30,37
5550,20,femenino,Coronel,17,77,22
5551,27,femenino,San Pedro,4,75,70
5552,27,femenino,Hualpén,87,71,19
5553,18,masculino,Lota,33,80,9
5554,20,femenino,Arauco,17,73,97
5555,20,masculino,Hualpén,7,62,17
5556,18,femenino,Penco,60,76,74
5557,18,prefiero no decirlo,Tomé,20,94,56
5558,29,femenino,Hualpén,14,95,62
5559,18,prefiero no decirlo,Lota,31,71,27
5560,21,prefiero no decirlo,Tomé,35,89,86
5561,20,masculino,Hualpén,69,62,76
5562,22,prefiero no decirlo,Tomé,19,64,46
5563,19,femenino,Tomé,17,93,42
5564,21,prefiero no decirlo,Penco,89,85,27
5565,25,prefiero no decirlo,San Pedro,73,40,38
5566,21,masculino,Hualpén,32,66,23
5567,25,prefiero no decirlo,Coronel,24,34,51
5568,23,prefiero no decirlo,Lota,61,98,60
5569,25,masculino,Coronel,22,62,24
5570,26,prefiero no decirlo,Penco,55,6,29
5571,22,masculino,Concepción,81,63,83
5572,27,prefiero no decirlo,Hualpén,67,58,28
5573,20,prefiero no decirlo,Lota,95,88,28
5574,19,prefiero no decirlo,Penco,67,85,66
5575,28,masculino,Concepción,13,12,14
5576,27,prefiero no decirlo,Penco,27,19,62
5577,18,masculino,Tomé,89,62,56
5578,28,femenino,Tomé,71,36,53
5579,26,femenino,Coronel,6,31,9
5580,18,femenino,San Pedro,83,57,73
5581,26,masculino,San Pedro,47,56,45
5582,23,masculino,Tomé,37,21,94
5583,24,femenino,Tomé,12,57,67
5584,24,masculino,Lota,3,38,46
5585,18,prefiero no decirlo,Tomé,52,19,46
5586,27,prefiero no decirlo,San Pedro,36,80,10
5587,19,femenino,Penco,72,55,80
5588,26,femenino,Concepción,67,61,92
5589,20,masculino,Hualpén,54,60,40
5590,20,masculino,Hualpén,80,29,53
5591,29,femenino,Hualpén,94,27,65
5592,24,femenino,Tomé,14,18,85
5593,20,masculino,Hualpén,17,43,23
5594,26,prefiero no decirlo,Coronel,36,73,98
5595,19,femenino,Tomé,65,32,78
5596,25,masculino,Penco,81,91,40
5597,22,masculino,Hualpén,44,29,59
5598,22,prefiero no decirlo,Coronel,43,76,40
5599,19,masculino,Arauco,73,85,44
5600,19,prefiero no decirlo,Tomé,74,25,52
5601,18,masculino,Concepción,57,60,32
5602,29,femenino,Lota,16,10,29
5603,20,masculino,Lota,9,94,33
5604,23,femenino,Lota,66,21,80
5605,26,prefiero no decirlo,Hualpén,41,54,61
5606,22,prefiero no decirlo,Concepción,29,47,93
5607,29,masculino,Arauco,91,19,60
5608,25,masculino,Coronel,51,18,69
5609,29,femenino,Penco,23,93,30
5610,25,femenino,Tomé,12,92,10
5611,26,prefiero no decirlo,Coronel,23,45,54
5612,26,masculino,San Pedro,71,47,25
5613,29,femenino,San Pedro,68,22,41
5614,20,femenino,Hualpén,93,28,78
5615,21,prefiero no decirlo,Hualpén,63,97,16
5616,20,masculino,Tomé,90,30,44
5617,22,prefiero no decirlo,Lota,46,70,27
5618,25,femenino,Penco,12,10,76
5619,29,prefiero no decirlo,Coronel,39,28,77
5620,20,masculino,Lota,42,82,11
5621,24,prefiero no decirlo,San Pedro,16,86,45
5622,23,femenino,San Pedro,42,68,12
5623,21,femenino,San Pedro,3,37,98
5624,22,femenino,San Pedro,58,41,27
5625,22,femenino,Lota,95,8,39
5626,29,prefiero no decirlo,Penco,28,7,90
5627,21,masculino,Hualpén,6,54,32
5628,25,prefiero no decirlo,Penco,37,58,33
5629,26,prefiero no decirlo,Penco,14,82,75
5630,19,masculino,Hualpén,66,60,7
5631,27,femenino,Hualpén,88,96,62
5632,24,masculino,Penco,46,87,35
5633,19,femenino,Arauco,17,28,79
5634,29,masculino,Coronel,22,54,6
5635,25,prefiero no decirlo,Coronel,68,37,78
5636,27,prefiero no decirlo,Coronel,46,48,11
5637,23,masculino,San Pedro,27,80,19
5638,23,prefiero no decirlo,Lota,86,26,46
5639,29,femenino,Hualpén,93,47,37
5640,26,prefiero no decirlo,Coronel,7,46,33
5641,27,femenino,San Pedro,76,13,81
5642,22,femenino,Coronel,69,48,7
5643,28,masculino,Tomé,2,10,42
5644,29,femenino,Concepción,28,15,11
5645,21,masculino,San Pedro,52,2,70
5646,22,prefiero no decirlo,San Pedro,13,3,38
5647,28,femenino,Hualpén,92,21,54
5648,25,prefiero no decirlo,Arauco,9,48,17
5649,24,prefiero no decirlo,Hualpén,83,24,53
5650,28,masculino,Tomé,3,73,30
5651,27,masculino,Concepción,23,52,72
5652,23,masculino,San Pedro,44,30,95
5653,23,masculino,Penco,74,82,88
5654,27,prefiero no decirlo,Tomé,76,14,20
